person,label
0ba4ea48,0.17907564
efd2afea,0.1621644
567d6a5c,0.017873038
8b432d00,0.0778372
23981a83,0.008554694
7ba42ac4,0.033906132
4ce34094,0.005813518
48b78f37,0.01031121
12fa13a4,0.010495453
bac5cad9,0.013438966
ab8a88d4,0.073056586
590874fa,0.02747322
aa9f55fc,0.15466511
0680b00d,0.0614444
e95541e5,0.002497229
059cb926,0.002889611
3b524646,0.006540557
c01b8880,0.03798905
abf9bc9c,0.01032808
7b965956,0.20389764
d811e5f7,0.003673685
eede3454,0.004112725
d313cbb6,0.038913704
09fa700c,0.13594012
b0b34bd6,0.007673427
765d6edd,0.011811634
9065edcd,0.010197473
584f3df0,0.0039853165
148e6056,0.24615452
059d594b,0.0030203536
98523d43,0.0025819489
f5d89bac,0.26688853
990a7018,0.13078526
8a4647d2,0.002889611
f2ddab42,0.029067278
99071589,0.021003978
fbe3f97c,0.012384379
8e6dc1fe,0.09308642
8e97b7b9,0.04070934
ed13091d,0.016251376
a30e5b28,0.007638866
583c0e20,0.002497229
2a41f459,0.036672894
59b0a29f,0.04202947
acba9049,0.0027904676
6e23c413,0.056079354
d5d7a9c8,0.0030203536
aca097fd,0.0025819489
8e66fe9e,0.008300103
ef1c8bff,0.008239144
5760bac2,0.19087929
cf907e44,0.03413465
38538aea,0.12843683
74f50572,0.0023806423
d62c2af7,0.005627823
943a655f,0.0027849611
f08b6fd4,0.14760624
4efb67ad,0.013208892
384e996b,0.07214029
07b22fcb,0.0023806423
26178553,0.02126434
9ea836fb,0.0049589355
932f9ab3,0.027254136
eab571ac,0.018253552
2b04eed5,0.005533309
3df2a9c6,0.006144277
bb1ce073,0.020704763
8ee06293,0.002497229
e08f9052,0.017994044
8d1c5fcd,0.032550395
799b0424,0.005679885
2b4962c4,0.003567077
cdd5d2b8,0.0043277754
73b655de,0.024429135
8be6d66d,0.004457266
0e383277,0.01731979
f9f35b72,0.021899583
4be61fe5,0.002497229
eab4d1c8,0.016371788
7c5fb913,0.12843683
87b02276,0.013520638
b6ce7a60,0.016400086
29a877cc,0.0025819489
47757197,0.0062372764
dab32179,0.010122377
f033e62b,0.0069618374
ac96a0ae,0.002497229
5b1c259b,0.15191123
f58616fc,0.0025819489
c55c1870,0.048110362
cdfabedd,0.0070667593
e149c671,0.007695807
59b946ec,0.15191123
8a9c0b31,0.0025819489
119b58c1,0.0027904676
f1d4b241,0.0025819489
5d85feba,0.0030203536
4e93df98,0.0025819489
cb160cb6,0.0075599346
46edf4e7,0.0025819489
ad61bf4a,0.010229582
10cafd5d,0.002889611
d0848f72,0.15360811
603625b8,0.16461506
340f11a1,0.02940448
6a170145,0.08343848
129e502f,0.056766868
48b62daf,0.035767626
9234bb45,0.013082465
c7d574c6,0.118955165
c373332d,0.2061654
549e6f8a,0.15904008
d3b74932,0.012475575
ff076317,0.009563129
3bf42ff8,0.06485873
0244969f,0.018816287
d4939ac7,0.04702308
11f374e4,0.005341662
20c04bf6,0.009667632
e5e7fb2a,0.016153183
d266be76,0.031375032
4b192d15,0.06587882
b933ea3e,0.066010036
9e5d8dd7,0.011379988
cc21b406,0.19427176
6b3e4ea5,0.011204673
ebd770d9,0.078351185
0f9fc484,0.013201405
9d996a99,0.2939981
376cf57e,0.059045304
5c5ba7e7,0.014224178
d4dbe510,0.006634925
b8fc5d04,0.2224496
f578dce1,0.060335293
d0ccea84,0.015479416
38984efc,0.00868884
cfad0af2,0.02524855
fc7bc90c,0.008811596
053db417,0.04294673
784d8835,0.005341662
841b7e52,0.012475575
9df4f384,0.011204673
0c588686,0.032478783
cfa80a36,0.009267194
0256dfc5,0.005341662
d976910d,0.009695929
25c2f504,0.22861488
0edf4cc5,0.005341662
94ca9966,0.087177105
00f369ef,0.019538518
56c384fd,0.01986168
f52120d4,0.18672504
d90ffb05,0.08492828
557174d4,0.1253329
45bb8bf6,0.043901693
366e51ef,0.009322948
0d280eb7,0.005341662
cec7d011,0.07866633
16a9bc6a,0.18460383
1961d615,0.011545638
48f49e5f,0.12549482
cb57b4d7,0.03951208
d8bb278e,0.055997152
d96fede8,0.005341662
942f0f0c,0.010367423
f172c967,0.019261025
3f9e96ac,0.016757859
1018e030,0.014277041
8a0feafe,0.0033297243
a77bfa11,0.005341662
7ce201cd,0.013799537
c95b069c,0.014626394
4f58e106,0.014663028
a2ce62b0,0.07604561
caef9f45,0.2350152
bbe06010,0.016204558
08d02ef7,0.06214118
e0243693,0.014656766
a8d86846,0.013302416
722cf8a1,0.17835966
210fdf1e,0.01717729
89d51fe1,0.029107751
4e97e732,0.027268045
24f18741,0.015474103
4de7f4dd,0.06332782
dc314c4e,0.05079629
4c613a6d,0.024217159
b7dfbc9a,0.0049262512
8f9c39f4,0.008539267
c1599a1a,0.007753042
eab2cbf9,0.0049262512
40845309,0.063483424
8925097f,0.05551893
c4a3640c,0.021041375
5169ff7f,0.06912669
0978b0d9,0.2814907
39c4b75c,0.049110074
3f4ca85b,0.020617085
ff2ed2e5,0.21176368
348a491f,0.0076955054
7b6f661d,0.07098917
9f5ca355,0.005197207
273fcf49,0.038010474
5e498b30,0.0064557227
5187f77f,0.0077100177
114c81fb,0.004961939
231604a0,0.016800946
160f3acb,0.07247294
d158da0e,0.13013466
940b2457,0.035353348
8c758f32,0.02670562
7742d260,0.03515615
59a2ec1a,0.005341662
91a3bd7c,0.013976356
237c2b26,0.08284242
744ae4ea,0.006333278
6f089379,0.010557804
1993bd69,0.0049262512
cf496f54,0.07877365
e1d9ff50,0.014383904
a4407ce1,0.057159428
b6deff40,0.005771766
1678f546,0.17198765
5dcbdb61,0.20667297
1b8fa5a1,0.05275691
2149910c,0.032145005
7c65bee2,0.049435947
2dd3f165,0.009140974
2a617974,0.024480361
890a9e5d,0.022275116
5dfc7e56,0.13841426
2ea4f759,0.0053638862
7ecd0388,0.020188095
2bc1b6b4,0.17527074
ef8f7e14,0.0758761
c0ef98e6,0.016269896
6a3d80c7,0.0070269043
26c9e528,0.0074554263
699ee9f1,0.0137412865
56d09278,0.3151959
8bb7fe33,0.007161114
fdfa4308,0.1153698
4356db37,0.07922095
7c1973e8,0.43648255
58a76a37,0.012806955
f2a8e6b3,0.0044593997
86811cb4,0.031407516
06786046,0.006387047
eb0689a6,0.111832984
ef4bdcae,0.011050706
71746624,0.022052709
af741bef,0.025392614
70ebeffe,0.019062959
de15d3d7,0.016297333
e1159f68,0.034783732
61587a5f,0.076698065
39c90e90,0.09392619
a76a6c45,0.011450847
eff30488,0.10105093
789a0b2c,0.014742674
788937f4,0.007966097
37522a3b,0.007650948
d829eee9,0.04345013
b5859a54,0.033580616
65548c90,0.0045597786
b80527c2,0.015239566
f5aee51b,0.025494844
8758b77f,0.10625679
abeb5425,0.50090015
83adde29,0.13668762
b883438f,0.013989359
17f88166,0.006752629
c70f61be,0.016249485
8b3bc271,0.029086616
bf2ee818,0.006919057
16fa761a,0.23837443
82b4f4d7,0.037435252
bdbaa221,0.027254296
dd212453,0.1285229
dc265032,0.009369631
8f3b2ef1,0.007869228
0027574e,0.017573984
86cbbc8a,0.0055236565
cfc00242,0.09049211
0ec3748a,0.02940261
19761232,0.012030974
1c28ae15,0.02452409
80dca576,0.0035936402
e54e589f,0.009064489
840f93fd,0.014807465
7c4c37ab,0.0063645598
56535de2,0.015389478
ed3847b1,0.11695579
7fb13e04,0.01014982
ac63a347,0.04201134
c46b1118,0.016917124
91a0a976,0.21114035
1b865f8d,0.119712904
00750af8,0.019176245
a92e7ad2,0.014962265
cf2df979,0.014790049
0bb45ffd,0.2990756
7be732c0,0.15440693
da59a42e,0.057364516
0137a57b,0.023222983
56b9888f,0.027154787
402c6e7c,0.11297771
be3ae5df,0.14620669
2a9e3d2c,0.024778401
756188c2,0.00969727
e6f64438,0.017501708
3b2d17f6,0.038099214
71d727a1,0.037177
024b9c24,0.033763457
6201e319,0.104826406
7b84c359,0.16050202
16dc64b4,0.15579283
9404261b,0.02384955
b22d0fb9,0.42385837
9e073deb,0.012052474
650a8f53,0.32315922
15923935,0.010107953
6087dacf,0.018258443
1e4b5330,0.008230452
cf980d39,0.19031139
5d011e94,0.15479037
0949b6a4,0.19441451
5df9ffad,0.18894634
cf3abe73,0.019018311
9bafcd7d,0.0076187183
801d17dc,0.0073608
b8a6e28f,0.003895668
5d1b97b2,0.019697221
cee73e6b,0.009298278
c48b93c9,0.5051745
90eb763e,0.01832313
a7c43e47,0.009103149
519dc98a,0.42665598
86568d1c,0.015204043
2bac8e03,0.022306424
071e2196,0.01878697
eed80c7d,0.021658793
db0faec9,0.00541793
94b00705,0.00614552
c34e65db,0.16914028
58eb31ae,0.004502251
7a9df1ab,0.007651842
a40fca23,0.009916764
1201609e,0.011991262
fe060d37,0.004475347
53a29d93,0.043406975
6dd3c323,0.0142502235
eb4a30bc,0.008742173
6bfd63b2,0.0059256596
97b8e3f9,0.037556868
05a99822,0.0050140605
6247b873,0.023075124
2efc74ac,0.0050035235
4818d53e,0.024040336
8a7cc274,0.004502251
331ac60f,0.16764297
97665c2c,0.007911774
18f72194,0.0050557726
c3e09b21,0.017895525
a8cf030b,0.0133952
cdc8682b,0.038861495
b6b046cb,0.0116047645
be9956ba,0.0074862516
838fb09d,0.006435995
ea65dae7,0.00614552
f4c94a14,0.012991495
f9375e62,0.00541793
215d0570,0.0050140605
ef56c68a,0.0050140605
2bd3881a,0.019286813
3c2b1133,0.01212459
8bdeef7f,0.0070235915
52b0ccd7,0.0065821935
2cf3ad5a,0.006288916
1b01d953,0.0069972486
ff406fa9,0.02920561
515d2940,0.021732239
7528ef1a,0.0068155346
b08d007e,0.020453312
288ecc09,0.0050140605
31373a11,0.024349395
df03af0b,0.043393698
4555d51d,0.0350216
0fc30759,0.036628462
15a7327c,0.0050140605
200e303f,0.12713838
ff51027d,0.18340893
e1293c0e,0.011084938
6849e2b7,0.012164313
bb86a86c,0.21791524
d748432c,0.033580102
451ddc83,0.0071087223
d21c4257,0.02391042
898f7a08,0.0077918903
02208eb6,0.0076380665
58b67b97,0.023258688
bcca7191,0.05266304
f0d79c62,0.017360667
a39dfc70,0.005508759
28ebbea6,0.010477571
d1c0151a,0.013443823
6279eadc,0.00541793
6283ba61,0.0050140605
84bbe41a,0.018679416
f43303b6,0.0069869123
7f5bf288,0.004502251
910598e9,0.0065295855
f1e5a90b,0.004475347
7d7861af,0.004502251
29312b5c,0.0080896085
48a04efe,0.008591027
53d97de9,0.0050140605
dfddbbcc,0.0050140605
c42eeacd,0.00563015
a24f683a,0.0050140605
68d33687,0.012073419
bcb8c2fd,0.0050140605
1e72b056,0.02531581
0d0ef8b6,0.007614487
9a09941d,0.012371339
dd83e6cb,0.008059048
92391ce7,0.024340713
fd5a644b,0.0050140605
ee76bd83,0.009476905
1fe15400,0.03094254
810b485c,0.00614552
0a38ba8c,0.014552152
a7ce7f63,0.007340557
04463f03,0.12567626
2f3fd14d,0.0053884224
0567a51f,0.017640984
08a60c7c,0.0330798
7a70776e,0.023782847
0d800ae7,0.005508759
84c84a74,0.024340821
641bd907,0.006547033
afca4a97,0.007862463
154f76da,0.25844553
a48a2bb3,0.00541793
12974010,0.020510534
5f6c8c3f,0.005865135
f54efa60,0.025401125
856dc224,0.007280753
52de0ed3,0.0893527
6c5ec265,0.021191932
ce9a22ff,0.042822752
d246b94a,0.0038066367
87996750,0.013065618
0522a4fa,0.19027461
4abe574f,0.021252733
a7ee80bb,0.016484952
c872edf7,0.21011493
e1dc2fde,0.008927266
50e614cb,0.012177263
20ee1c83,0.07979211
80d75083,0.060581215
df1c32fe,0.05604906
3e1bd354,0.023524098
03fb9fde,0.0026924107
defb446f,0.0026924107
40c92432,0.18383881
d72d80b3,0.004854431
28e3667d,0.022366121
c713a52f,0.070156
0d329833,0.008815271
9c379feb,0.0043033767
731dfbe4,0.05947243
be883ae7,0.0033633534
6a46a03e,0.0740272
849a1cb2,0.13443568
7ed71ab8,0.018622587
cd9a719b,0.12284461
d003799b,0.021938305
e27ac4b8,0.0076511544
f1333e79,0.04816506
140d5be2,0.0047145304
620bc766,0.002491201
007a0564,0.0051936903
ad365b1c,0.0026924107
18bbc35a,0.032495324
86682863,0.18063869
8b7294ca,0.0100849485
e16e61a2,0.008673165
67a459fd,0.0045303944
c25b43ed,0.17557564
5c2cde66,0.021613663
95d124e1,0.0027018313
474b5a0f,0.015379638
f5ac7c5d,0.012873142
33839cbd,0.028968804
ec84f547,0.04683839
aa3c89e6,0.0047145304
8e3aa145,0.09000215
0a991ffb,0.03681091
8f83c7eb,0.18447532
a80267a9,0.037072923
bb8c2156,0.031525787
6f5484aa,0.024387287
800b3a97,0.010208601
2350c5db,0.025948636
0d17cea3,0.082404695
1565bdb6,0.01039699
8471393e,0.0033479403
52629dcf,0.06699163
34c40b8e,0.14827417
df0b18eb,0.006022083
eb23f328,0.0045303944
4a750348,0.19672275
35043d32,0.059773494
55f7b749,0.011532699
a1f45e86,0.0033479403
988eb96f,0.25206134
048e6ef0,0.0252879
a3a7201e,0.0334734
84e1cd5e,0.0027018313
353407e0,0.21573609
5c421ff1,0.0035145045
9b14f19e,0.011024665
151e83f1,0.16815582
6f281195,0.0027018313
9e4c40e8,0.0045303944
fd4cbd12,0.01578431
fe40cbd5,0.011451079
289e9c3c,0.027549827
7012b2ab,0.0046833004
acb28592,0.33351904
57085274,0.0027018313
24b0c188,0.0071241437
b109dc3e,0.013537171
8df8b906,0.04778334
9403909c,0.14385863
6bd713dc,0.015682658
e42b0f37,0.0037228279
4feb9510,0.008077056
aff2b88c,0.011637331
a08b7aa1,0.036418997
90a175dd,0.011434439
0a392a70,0.13342243
618504d9,0.013653797
cf5064b5,0.01383558
e3eefba3,0.03304472
0ed38361,0.022105752
4241319c,0.68331915
a11c0874,0.00995114
b37413a5,0.021837387
d42ee3a5,0.0033479403
93015951,0.013419817
7e20752b,0.0029200034
761ba7bd,0.015717587
29e5a6a3,0.071041234
8f3ee247,0.008735919
16ff970c,0.00849803
1998d1d8,0.0038066367
0c13d6b0,0.0027018313
497d1e47,0.0033479403
a4d52c10,0.01275604
bbfce1eb,0.003990036
78202751,0.005956914
2a3c2791,0.17032021
e6854042,0.01569631
5dbc5bfd,0.007579641
837039f4,0.038817864
b47abaa2,0.0033479403
e1cccea3,0.009942383
3f81c96a,0.0055083022
3221f2ac,0.017073743
e38a0153,0.021724338
43739307,0.010486933
d442e0c6,0.024933083
b238c8c6,0.0027614068
4b292140,0.003990036
b4ad5030,0.19083218
ec3f423f,0.0102995625
36d3b07d,0.03973514
36ca4e03,0.022782313
7115a88f,0.0033479403
9bd88017,0.00515003
110ead63,0.014507137
f2471134,0.02366883
fafe70e1,0.014023583
442d6dfd,0.023911256
e5a815dc,0.12284461
32f139e3,0.009285179
dfdb14e3,0.16266745
75099367,0.010993955
f9fa24c5,0.084123105
1e3af775,0.028513724
1278cdde,0.0053230855
e0443c8f,0.036129132
40c7adb8,0.058108635
c13d84a8,0.048520762
8ba12c25,0.027051777
8844c4e8,0.19648921
7f4dd6d3,0.060845215
ddb90b59,0.004961939
9081b352,0.01838156
5aa35ce6,0.0062392927
5f785f78,0.018910768
2300ac5e,0.0053230855
9d0f8433,0.00849717
26416b32,0.008733636
73a4b10b,0.044746824
577eef47,0.015595625
326c0ff5,0.012371182
7a355b60,0.033997472
5d28fd4a,0.3923269
50ba1469,0.0049262512
b6819bf4,0.017018333
afb2cfff,0.005615745
2957ded6,0.0033297243
76345085,0.0049262512
4e74b7dc,0.054117247
de3199cf,0.0154416505
80735ed7,0.008811596
3b71cf1c,0.21879022
0b14fed7,0.009829043
c3bef7b6,0.0049262512
8fe4a402,0.088851325
a33f1fba,0.006922698
1d2a00df,0.030261343
b1df8cfc,0.0049262512
a9ba5539,0.062859595
95f413d7,0.048391838
2566c386,0.22136831
25d2a162,0.16032137
47b4c309,0.14175531
71d1e2d1,0.0049262512
38952e5b,0.005341662
d1f866c9,0.005341662
77396ad0,0.00541793
6d6195c9,0.08186832
357276fd,0.007966738
f1a24512,0.00541793
228de347,0.21432385
801d0570,0.007668371
dc104c51,0.00541793
ef2e8b1e,0.01908138
145e8517,0.0050140605
3d205ab2,0.011437737
8fe593d7,0.0079281805
620ff401,0.015200416
ed45f249,0.022887185
d27bbc1c,0.0050140605
f63fb8c7,0.0069972486
37f32211,0.006457194
b73bd71f,0.20419939
8be5c182,0.004475347
c35e0070,0.005898837
95d80735,0.017005265
abc6a8c9,0.02196159
f8371ec1,0.013675141
599b9422,0.007859903
dedf10c3,0.004502251
da952676,0.0075946986
d194cecf,0.00879865
e74bf95a,0.02624229
e4214ccd,0.0057607135
4b9cae23,0.0029776504
1b169dc8,0.031746946
04145809,0.15782262
69d30caf,0.053373616
a746a910,0.0174708
9972a70c,0.35321978
428cb6d5,0.07729413
e2f87e0a,0.02093568
50f02fb8,0.015500832
68570c89,0.010197636
029889eb,0.016375214
7803dfc8,0.03840083
a676ecbf,0.052859314
48e00d4b,0.120629445
998fc951,0.06461875
e345b170,0.026732367
4b065662,0.0347728
7cac778d,0.10659352
830b5016,0.09398811
40e56c1f,0.07218942
1d1f7944,0.009420279
c97e0ecf,0.057281807
8f22400e,0.026038473
e254c8e8,0.016985374
b2821564,0.05803166
005af223,0.12780695
0d807f42,0.06865946
2dd387a5,0.010895537
92136cf5,0.057388723
d94af0a5,0.008398598
94a4b8dc,0.010764796
cbd0ae2d,0.113643
a3e9b1bd,0.122799344
1e184e99,0.02738586
9cd53e6e,0.0059315218
27ce3aca,0.07311987
a7fc44cd,0.013553947
492b8470,0.105648026
f12bd42e,0.17594521
410405c2,0.066464245
10649bed,0.013473928
b2fbe829,0.012436405
b21b5e95,0.011607894
09e2bd1a,0.006871111
f503f57d,0.097229265
00408349,0.0064035575
49169006,0.01465181
d88d3879,0.013421377
b80093ef,0.1788827
d666d0c5,0.22134759
f2008ded,0.15276077
0e6852fb,0.12549482
d94ea08c,0.19191913
bfeecde0,0.008276931
7bc55b8e,0.2276958
403e7799,0.2899999
197cc246,0.023096498
e9ce28b2,0.17339055
7e8a7b51,0.013119813
0e14eefa,0.33480665
9f7e6768,0.28996918
85ccb743,0.0066370247
58f5cb71,0.013043084
51626721,0.017356306
6d7f483a,0.092583284
264fc8a9,0.01073921
80a121e6,0.007001415
8047a780,0.008010531
e4abfc32,0.018273853
39e0babe,0.03926087
7bb09fa6,0.012256547
19ca7061,0.008027262
3f327c8b,0.026766753
015fb139,0.012891916
6ff5dc71,0.07662687
51d66340,0.017300216
1223e7d3,0.018605608
eb9074bd,0.040048953
c00a5ccf,0.15775937
8c0c6c22,0.23921028
f468a102,0.008420583
7dd95f0f,0.013019742
17c136c4,0.036169097
cac6fb67,0.25812796
426af23c,0.09640572
4d8dc829,0.010889768
499c7a52,0.013577782
2a458cbc,0.006142841
295dad52,0.03239007
3c6b41ed,0.04362384
871651af,0.011507026
20e9ac52,0.049736906
6ccaf293,0.019052891
8689303f,0.0956591
8f7339b7,0.16573043
88960d21,0.11938636
1865157c,0.020142635
855146eb,0.0324916
25290359,0.01360991
b044413f,0.13428882
e08ed1e0,0.047504432
d9776997,0.21638347
29b2125b,0.16051418
7de7797e,0.28888106
9cfd8c1b,0.007786347
9a945148,0.058035005
82c7e503,0.0130248545
e8b28fcc,0.012383015
45bdbf87,0.25158024
108a4ffa,0.021475386
2f59b377,0.12549482
35d34da5,0.047104284
32362c8a,0.18528864
9d822aa9,0.018193351
31b9daff,0.012383015
08463d5b,0.05481323
a62836b7,0.015454532
d40b7b6a,0.017437108
dcd57c8d,0.012383015
4682f93c,0.15747423
d0b6d842,0.23008908
d308efab,0.06308837
88192af5,0.1579645
45b2c534,0.27789718
8f49e18d,0.07451425
4d0c7e13,0.21374772
49642018,0.15587923
f1b622af,0.03773205
660f419a,0.041128155
cdf5a1b9,0.054089952
d4ce8fbb,0.009779008
dcabb48b,0.2363686
fb90fb18,0.04407951
eb473143,0.018221948
dbf4c3d6,0.026649753
fb2c6a5b,0.021173682
4e2451b7,0.011896656
ad861e44,0.16265088
e21448e9,0.007207208
dcf2fac5,0.05544404
03eb4dd6,0.013088973
5552957e,0.06771263
3fa29e66,0.012383015
d8147077,0.25155205
e78247cb,0.17533055
95c9e6dd,0.018797148
d5fec052,0.17751577
1427c16a,0.15681855
19be375f,0.07877964
ae18850f,0.17180087
010200b5,0.007786347
0121c41e,0.018394293
df0f5afd,0.051811457
2a53a44f,0.04299711
5ed07ddb,0.025404744
607e946b,0.015966028
84ace858,0.026171496
0aeb596a,0.18620297
6af46224,0.007207208
f1b8da20,0.044847794
642a0a59,0.014011318
238f6396,0.06430459
f0155410,0.060439568
cbfa6dc3,0.022853725
6f330740,0.051200137
347f0cfc,0.013709006
de2a983c,0.0153669715
4a85cf9f,0.018394293
f6691759,0.26094013
dd769f5d,0.05267257
5cc68215,0.057015292
47562eef,0.12964313
09557165,0.076221205
b0cb8ace,0.012383015
79843b1b,0.007786347
a0e2a168,0.02220276
5dacaeda,0.011358533
bbca411c,0.0057995976
137556ca,0.007786347
d443de45,0.20193003
2ef5dc8c,0.054867566
108c813b,0.016106343
98240aed,0.007786347
fba9ef1c,0.12549482
b77b69c6,0.13428882
c45cfcbf,0.2676116
8d3c9977,0.026474375
44467e32,0.012383015
6cb9bf76,0.055297583
34d751d1,0.020833738
bab3b8d6,0.07866164
b1b50233,0.006168372
6aaa8d34,0.012840578
f422bdec,0.01157937
451f8da9,0.08523895
244ad9ef,0.022650218
3cbf1ce4,0.095484935
0983c897,0.028444914
05415a64,0.021166295
19750fed,0.073316224
50276e6e,0.019286813
b393959a,0.028806362
bb10940c,0.01916057
b8a20de1,0.015690787
aac2e8ba,0.16563386
882115c5,0.19505963
3347fd67,0.17637432
2c95458f,0.058340196
96586ae1,0.32849726
ee1b249c,0.19440481
dda45295,0.008816132
97c3e3d9,0.18627153
71e3e518,0.12549482
6a270596,0.13428882
2f0d27b2,0.15587923
5b54501a,0.012383015
f648df4e,0.009819502
7cd7c31f,0.014463593
255a518c,0.017613925
1e31354b,0.009234937
d61f5d4d,0.19927943
920b4ac0,0.007207208
307e68b6,0.0174554
50b6e959,0.10388663
f1eb34c8,0.03983503
c765c2d6,0.014011318
dda441b9,0.007207208
b49b4abe,0.032974247
75561204,0.01746296
4acd1739,0.06338498
0527b5ae,0.021732423
23341942,0.060343795
4f60ad17,0.007207208
3e86efa9,0.018014919
cbe9eb16,0.014532725
02452978,0.2673718
4953c154,0.014532725
18923633,0.02271219
6e847663,0.0035931144
4ad092b1,0.019961659
18804670,0.067722976
a915c893,0.009234937
85a0e760,0.007786347
45118d7d,0.12805256
b8ab4512,0.03250569
38fc715f,0.008816132
0a2f9872,0.058213297
1428939e,0.016072366
b3bb179a,0.081942864
578976db,0.013078611
36426d17,0.043733634
5c5ecbed,0.023734145
db4ff618,0.014778173
3b9a0429,0.021535454
a83936ef,0.11201149
4078bfc9,0.040514328
b4978094,0.0026368166
047525d7,0.0052031595
21b312e7,0.0136865545
2e0cff57,0.008110757
0c0c0d53,0.016106123
02f5c581,0.0072813667
c5a73e32,0.0118644135
8ed7b595,0.013496874
aa52a0bc,0.13025899
f5fbfd9e,0.003990036
19b9019c,0.0036706848
60ec09a0,0.0071606836
d1b5b5be,0.008912053
cca12970,0.011242525
4b5c88b5,0.1835203
d29577bf,0.020687923
8fcdb92c,0.0050929543
5de0ab3f,0.024334395
7899b914,0.0074275536
ce64e676,0.0041050254
f4893b36,0.17788602
5570edc0,0.0026924107
7d087908,0.004526356
de2a0ede,0.010868622
544252a3,0.004134638
1b82f90b,0.035376526
e9f07d1a,0.040587135
48128d43,0.0032981103
7c58940c,0.002914245
13a3a89b,0.0027018313
091f6ce7,0.01644162
92fff76d,0.004854431
00f1575c,0.05882869
b38f0c83,0.0039420146
d9cf3df7,0.006513073
bfd87942,0.004537727
9ff9d5d2,0.03297081
b6ceffbd,0.019826807
3983716a,0.012030073
9b9b0e61,0.12967661
5d6b7b07,0.016935328
49646896,0.012566072
6394733c,0.06906033
f6bfc9f7,0.011589931
4b9896b4,0.014801767
d70fb702,0.014210603
bae64d03,0.010360924
9037c038,0.006424373
1b9e32ee,0.012397398
9693d8ef,0.0049373833
2f29ab35,0.0051115267
f6e660f8,0.031175256
d2d522c8,0.0055457973
8bb1438d,0.047124125
38a8aeab,0.015305248
b8d269ed,0.0044023967
0e2dfb1d,0.009021759
d6036516,0.008306873
62c3608c,0.01284522
46d167b0,0.0049075615
0ab19ebb,0.035792895
9d92cb07,0.0041385996
d1276917,0.08414749
a22cd205,0.041365784
71ff1718,0.15469202
20b9a582,0.077482216
c9ef22ad,0.0039031804
ca49ad41,0.0042441655
a5697a70,0.013436292
63018032,0.006591642
e162848a,0.0063615628
9acc01de,0.007758322
2947d2c7,0.037174
018598e8,0.018203037
ed729c2e,0.0038333556
613a9c37,0.0038209409
247bd320,0.0041645076
cf156280,0.002397918
1894bb0d,0.0028210764
224d02df,0.016583554
43ecc10c,0.0036071471
15653aac,0.009661968
bd5efd55,0.02067574
6bd5b289,0.011076374
21352a77,0.0043211887
97e0737d,0.0029819612
9ea46de9,0.0035541162
7fdd961a,0.007673427
9f20128b,0.009467357
3dc0056f,0.00770071
ce727f7c,0.0065721986
927b1251,0.002600682
2742fada,0.0071657733
70a1e74e,0.004033857
211a89d5,0.0033189193
5406605e,0.0028149772
15fe3f67,0.0050851754
9ea8b5af,0.0024063108
c705d212,0.014768219
79765cfd,0.02148645
5855fb75,0.21161449
baa99e51,0.004033857
12847fd5,0.13078526
5ce93a9a,0.011941064
02e7d329,0.0054734075
8be890fa,0.010196804
9dc590cc,0.0024063108
4a98277b,0.38312274
92f90ce9,0.0138900755
94a93837,0.0055135656
42794094,0.008329994
866e4ac1,0.038133614
081911b4,0.011994228
e56a25f2,0.0040918184
835dc625,0.23065983
b0792c68,0.012877282
aa7dd905,0.057199128
cf4486b3,0.021429485
7697f8e0,0.03678388
9ec7b4f5,0.002889611
fbcbf392,0.04075231
5b032513,0.0038333556
e6f1e9ce,0.030163458
d5395fb2,0.029688356
d038f471,0.1832127
9ff7c669,0.0048918547
7dfd57c6,0.012475505
ab4fcd05,0.0024063108
82c7d640,0.0024063108
73576492,0.013326226
28d99631,0.0024063108
5b850828,0.009022146
b6a46310,0.0024063108
fa71b555,0.002600682
cb59b139,0.0028149772
8ad7518d,0.35540962
761174d2,0.002889611
dec06c2d,0.005565735
ac5c9090,0.0041545904
890410ba,0.0067048823
c6c31ac3,0.0024063108
2c7d9bf3,0.0024063108
d220d879,0.021480517
24f0d510,0.0029819612
bed43680,0.028534105
d177bdfb,0.06357889
6c7a2ca1,0.009109026
d365a709,0.0070145745
f4580d38,0.0045883637
de66d859,0.003963025
ff4c2deb,0.005536228
7242061a,0.008967274
e176df7d,0.002600682
cb01bad4,0.002600682
4bae0191,0.052009583
077e8564,0.0024063108
415b0b13,0.010657065
20d31358,0.009467357
843b9810,0.005002771
a9710785,0.08369415
5b1657dc,0.0024063108
9d5946b7,0.0024063108
f82c10ab,0.006588055
61550559,0.0041467673
2a7eac01,0.0024063108
d2715344,0.3450992
4db89c73,0.0024063108
d0337952,0.0024063108
7bbfab56,0.004266105
ca311b39,0.006270476
b4270200,0.0070145745
a094fbbf,0.014713737
dbdd72ad,0.06625944
996e4366,0.0770084
39e660d8,0.50855106
4f42e6da,0.015555349
5109b765,0.009418282
6bd1126f,0.006416385
b087680d,0.015471431
adaa3013,0.038779747
4fe320e4,0.0025448194
68e3c0ce,0.01963252
3d891b5c,0.01370702
99a63c77,0.0075799706
7533a528,0.026083848
f58649d7,0.0028149772
637238ac,0.013045583
a38ba127,0.0024063108
efa77481,0.017704658
7eb0b76b,0.021317862
a28889e8,0.009005884
8490e6ae,0.0050967056
0b68d8fe,0.002600682
